grade,zipcode,lat,long,sqft_living,sqft_living15,sqft_lot,sqft_lot15,sqft_above,sqft_basement,bedrooms,bathrooms,floors,waterfront,view,condition,yr_built,yr_renovated,price
7,98038,47.3781,-122.044,1700,1700,6498,6654,1700,0,3,2.0,1.0,0,0,3,1986,0,290000.0
7,98055,47.4719,-122.191,1690,1530,3449,4093,1690,0,3,1.75,1.0,0,0,3,1987,0,289000.0
8,98109,47.6418,-122.351,1880,1790,3000,3000,1040,840,3,2.0,1.0,0,0,4,1931,0,710000.0
8,98011,47.7726,-122.197,2030,2120,13700,11200,1630,400,3,1.75,1.0,0,0,3,1976,0,435000.0
6,98126,47.5187,-122.377,1070,1120,4800,1198,970,100,3,1.0,1.0,0,0,3,1947,0,265000.0
7,98042,47.3683,-122.087,1460,1220,8372,7803,1460,0,3,1.75,1.0,0,0,4,1981,0,225000.0
9,98005,47.5976,-122.178,2260,2430,12238,10204,2260,0,4,1.75,1.0,0,0,3,1967,0,833000.0
6,98042,47.3695,-122.081,870,870,5200,5200,870,0,3,1.0,1.0,0,0,5,1969,0,177000.0
9,98038,47.3552,-122.001,2910,3190,7631,5552,2910,0,4,2.5,2.0,0,2,3,2006,0,525000.0
7,98133,47.7298,-122.342,1240,1210,7200,7200,1240,0,3,0.75,1.0,0,0,3,1947,0,352000.0
7,98133,47.7436,-122.356,880,1960,12000,9395,880,0,2,1.0,1.0,0,0,3,1939,0,334550.0
9,98059,47.4876,-122.146,2670,2880,8765,8765,2670,0,4,2.5,2.0,0,0,3,2006,0,515000.0
10,98006,47.5581,-122.156,3670,3370,15400,13300,3670,0,4,2.75,2.0,0,3,4,1986,0,1218000.0
7,98056,47.4892,-122.181,1390,1910,7904,7904,1390,0,3,1.75,1.0,0,0,3,1985,0,406000.0
8,98029,47.5523,-121.998,2010,1690,2212,1619,1390,620,3,2.5,2.0,0,0,3,2014,0,472217.0
7,98031,47.4042,-122.213,2200,2641,8065,8535,2200,0,4,2.5,2.0,0,0,3,1998,0,300000.0
8,98199,47.649,-122.383,1350,1310,1209,982,1350,0,2,2.0,3.0,0,0,3,2013,0,455000.0
7,98004,47.6335,-122.196,1350,1890,9293,9293,1350,0,4,1.75,1.0,0,0,4,1954,0,626000.0
7,98116,47.5773,-122.383,1820,1500,5750,5750,1120,700,3,1.0,1.0,0,0,3,1918,0,532000.0
4,98106,47.5335,-122.348,560,980,4120,4120,560,0,1,1.0,1.0,0,0,3,1947,0,90000.0
7,98034,47.7129,-122.203,1880,1710,7303,7200,1010,870,4,1.75,1.0,0,0,3,1976,0,423000.0
9,98065,47.5394,-121.875,2990,2980,8622,8622,2990,0,4,2.5,2.0,0,0,3,2000,0,645500.0
7,98148,47.4267,-122.331,1320,1530,9750,9750,1320,0,3,1.5,1.0,0,0,3,1954,0,260000.0
8,98006,47.5718,-122.127,1410,2690,11995,12650,1410,0,3,2.0,1.0,0,0,4,1965,0,510000.0
8,98103,47.6965,-122.34,1290,1360,1213,1227,1290,0,3,1.5,3.0,0,0,3,2007,0,375000.0
9,98065,47.5209,-121.874,2700,2700,5150,5747,2700,0,4,2.75,2.0,0,0,3,2009,0,515000.0
6,98155,47.7534,-122.324,1220,1130,8409,8409,1220,0,2,1.5,1.0,0,0,4,1948,0,317500.0
8,98155,47.7445,-122.289,1870,2420,11411,10793,1170,700,5,2.25,1.0,0,0,4,1961,0,554000.0
8,98038,47.3515,-121.999,2370,2370,4324,4348,2370,0,3,2.5,2.0,0,0,3,2006,0,404000.0
8,98006,47.5456,-122.179,2880,2010,9000,9000,1440,1440,5,2.5,1.0,0,0,5,1966,0,560000.0
10,98072,47.7577,-122.134,3580,3540,35261,36750,3580,0,4,3.0,1.5,0,0,3,1985,0,925000.0
9,98027,47.4655,-122.033,2560,2760,117176,57063,1280,1280,3,2.25,1.0,0,0,4,1977,0,465000.0
7,98133,47.7211,-122.33,1740,1650,6988,7500,1600,140,3,1.5,1.0,0,0,3,1950,0,435000.0
7,98074,47.6199,-122.062,1240,1240,7500,9750,1240,0,3,1.0,1.0,0,0,4,1976,0,324950.0
8,98116,47.5774,-122.412,1460,1690,1353,3776,1050,410,3,2.25,2.0,0,0,3,2012,0,497000.0
10,98038,47.4433,-122.016,4070,4070,129808,102366,4070,0,4,2.5,2.0,0,0,3,1998,0,710000.0
8,98075,47.5741,-122.05,3480,2540,36615,35910,2490,990,5,3.5,2.0,0,0,4,1983,0,650000.0
8,98102,47.6371,-122.327,1300,1300,907,1169,1000,300,3,2.25,2.0,0,0,3,2006,0,562500.0
7,98053,47.6824,-122.036,1350,1650,2839,3093,1350,0,3,2.25,2.0,0,0,3,2003,0,401000.0
8,98115,47.6823,-122.327,1000,2300,1188,3500,1000,0,2,1.5,3.0,0,0,3,2005,0,424950.0
8,98092,47.258,-122.208,2570,2420,7264,7911,1720,850,4,2.75,2.0,0,0,3,1998,0,254500.0
8,98117,47.6776,-122.36,2100,1830,5000,4200,2100,0,3,1.75,1.5,0,0,3,1916,0,700000.0
6,98052,47.6978,-122.164,790,1380,6969,12196,790,0,2,1.0,1.0,0,0,3,1955,1984,315000.0
7,98105,47.6685,-122.305,2060,1770,6000,5000,2060,0,5,2.0,2.0,0,0,3,1903,0,580000.0
7,98038,47.3605,-122.049,1520,1530,7930,7930,1160,360,3,2.25,1.0,0,0,3,1988,0,270000.0
8,98053,47.7173,-122.034,1930,1810,5570,5178,1930,0,2,1.75,1.0,0,0,3,2005,0,515000.0
7,98108,47.5246,-122.325,2320,1390,12000,6000,1720,600,4,2.0,1.0,0,0,3,1943,2014,299000.0
7,98118,47.53,-122.268,1670,1670,4020,4020,1670,0,3,2.5,2.0,0,0,3,2009,0,252000.0
8,98103,47.6539,-122.352,1776,1780,1248,1248,1604,172,3,2.5,3.0,0,0,3,2006,0,620000.0
8,98092,47.2964,-122.116,4090,2430,215186,142005,3670,420,4,2.5,2.0,0,0,4,1979,0,640000.0
7,98058,47.4509,-122.088,1500,1970,11050,20800,1500,0,4,1.0,1.0,0,0,5,1964,0,255950.0
7,98092,47.2909,-122.189,2660,1590,8400,8165,2660,0,5,2.25,1.5,0,0,5,1961,0,305000.0
9,98122,47.6156,-122.295,2040,1500,4559,4500,2040,0,3,2.5,2.0,0,0,3,1998,0,812000.0
7,98146,47.5128,-122.358,1290,1440,5000,2500,1290,0,4,1.0,1.5,0,0,3,1957,0,275500.0
8,98029,47.5478,-122.0,1480,1400,1961,1138,1480,0,3,2.5,2.0,0,0,3,2005,0,450000.0
7,98033,47.6999,-122.2,1910,1770,11356,11357,1160,750,4,2.75,1.0,0,0,5,1977,0,630100.0
7,98003,47.3309,-122.299,2020,1750,7840,8140,1010,1010,4,1.75,1.0,0,0,3,1968,0,220000.0
8,98006,47.5596,-122.142,3050,2550,13212,10826,1590,1460,5,2.5,1.0,0,0,4,1975,0,707000.0
9,98155,47.7431,-122.29,3860,2960,9000,9000,1930,1930,3,1.75,1.0,0,2,3,1970,0,880000.0
7,98103,47.6835,-122.347,1880,1690,3500,3500,1080,800,4,1.5,1.0,0,0,4,1926,0,605000.0
8,98042,47.3755,-122.136,1850,2210,4597,5000,1850,0,3,2.5,2.0,0,0,3,2003,0,254000.0
11,98199,47.6433,-122.403,3470,1940,8580,7920,2500,970,4,3.5,2.0,0,0,3,2007,0,1445000.0
6,98056,47.5175,-122.201,1160,1670,20100,10200,820,340,4,1.0,1.0,0,0,4,1913,0,500000.0
7,98045,47.4653,-121.745,1380,1040,10875,10875,1380,0,3,1.0,1.0,0,0,3,1977,0,299500.0
7,98106,47.5624,-122.361,1150,1880,11802,6082,1150,0,3,1.0,1.0,0,0,4,1932,1958,346500.0
7,98004,47.6287,-122.207,1820,2080,6848,11700,1820,0,3,2.5,1.0,0,0,4,1953,0,875000.0
7,98038,47.3655,-122.018,2150,1610,4000,4000,2150,0,4,2.5,2.0,0,0,3,2010,0,339950.0
8,98034,47.7163,-122.229,1850,1780,10109,9660,1850,0,3,2.5,2.0,0,0,3,1991,0,535000.0
7,98117,47.6796,-122.39,1530,1640,2978,5100,1210,320,3,2.5,1.0,0,0,3,1997,0,635000.0
8,98092,47.3068,-122.088,2990,2820,102366,57140,2990,0,4,2.0,1.0,0,0,4,1974,0,510000.0
8,98092,47.2586,-122.2,2009,1798,4800,4800,2009,0,4,2.5,2.0,0,0,3,2012,0,279000.0
8,98166,47.4438,-122.34,3380,2390,9900,9900,1690,1690,4,2.25,1.0,0,2,4,1969,0,470000.0
6,98126,47.5172,-122.375,740,740,6840,6840,740,0,2,1.0,1.0,0,0,5,1942,0,250000.0
7,98052,47.6933,-122.116,1640,1680,10500,7650,1010,630,4,1.75,1.0,0,0,4,1968,0,402000.0
7,98146,47.5051,-122.344,1680,1390,11312,10700,1080,600,3,2.5,1.0,0,0,3,1959,0,330000.0
8,98023,47.2779,-122.347,1690,2550,5025,5001,1690,0,3,2.5,2.0,0,0,3,2003,0,256883.0
7,98117,47.6807,-122.364,1770,1400,3744,4680,1270,500,3,2.5,1.5,0,0,3,1929,0,643002.0
8,98042,47.3684,-122.123,1680,1800,4226,5559,1680,0,3,2.5,2.0,0,0,3,2003,0,286000.0
9,98070,47.4376,-122.456,2750,1250,226512,211266,2750,0,3,2.5,2.0,0,0,3,2000,0,819000.0
8,98005,47.6356,-122.15,3560,3210,107362,35001,2760,800,6,3.25,1.5,0,0,4,1963,0,1098000.0
11,98006,47.5533,-122.11,5740,4350,10312,11917,3610,2130,6,4.5,2.0,0,2,3,2000,0,1380000.0
10,98006,47.5502,-122.13,3640,3330,28531,17186,3640,0,5,3.0,2.0,0,0,3,1996,0,1200690.0
8,98023,47.3155,-122.365,1500,1940,7475,7475,1500,0,3,1.75,1.0,0,0,4,1976,0,244000.0
10,98075,47.5945,-121.981,3950,3110,9600,10213,3950,0,4,3.5,2.0,0,0,3,1998,0,860000.0
6,98146,47.5113,-122.338,1190,1190,7570,7635,1190,0,2,2.0,1.0,0,0,3,1939,0,210000.0
6,98023,47.3277,-122.349,1200,1040,9000,9600,1200,0,2,1.0,1.0,0,0,3,1958,0,179950.0
8,98117,47.678,-122.361,2300,1670,3400,4200,1550,750,4,2.0,1.5,0,0,5,1915,0,619000.0
6,98107,47.656,-122.359,890,1600,2100,4250,760,130,2,1.0,1.0,0,0,4,1919,0,460000.0
7,98052,47.6819,-122.161,1330,1470,4903,2735,1330,0,2,1.75,1.0,0,0,3,1985,0,440000.0
6,98118,47.5298,-122.271,820,1240,4860,6000,820,0,2,1.0,1.0,0,0,5,1955,0,207000.0
7,98070,47.5069,-122.472,2010,2010,14298,14298,2010,0,3,2.5,2.0,0,0,3,1977,0,350000.0
8,98103,47.6905,-122.364,1280,1290,819,2900,1060,220,2,2.5,2.0,0,0,3,2006,0,319950.0
7,98117,47.6898,-122.384,1260,1780,4000,4000,1000,260,2,1.0,1.0,0,0,3,1940,0,549950.0
8,98028,47.7628,-122.244,1900,1830,9428,10480,1900,0,4,2.5,2.0,0,0,3,1978,0,375000.0
11,98052,47.7126,-122.104,3560,3290,11448,11506,3560,0,3,2.5,2.0,0,0,3,1997,0,843500.0
9,98033,47.669,-122.172,3070,2190,6923,9218,3070,0,4,2.5,2.0,0,0,3,2009,0,860000.0
10,98074,47.6318,-122.071,2830,2830,4334,38211,2830,0,3,2.5,3.0,1,4,3,2006,0,1898000.0
8,98136,47.5274,-122.384,2360,1860,7291,5499,1360,1000,3,1.75,1.0,0,0,4,1948,0,615000.0
7,98023,47.314,-122.364,2240,1980,9826,9826,1370,870,4,2.5,1.0,0,0,4,1988,0,220000.0
7,98008,47.5742,-122.118,2230,1580,6838,7500,1320,910,4,1.75,1.0,0,0,3,1985,0,560000.0
7,98125,47.7223,-122.29,1320,1430,1462,1650,1320,0,2,2.0,3.0,0,0,3,1997,0,342000.0
7,98125,47.7037,-122.293,1710,2030,7000,7938,1710,0,4,1.0,1.5,0,0,3,1950,0,433000.0
6,98030,47.3746,-122.183,1200,1200,7200,7420,1200,0,3,1.0,1.0,0,0,3,1977,0,210000.0
10,98038,47.4579,-122.068,4040,3230,25752,22247,4040,0,4,2.5,2.0,0,0,3,2000,0,765000.0
8,98077,47.7632,-122.089,3650,2820,48351,53143,3650,0,4,2.75,1.5,0,0,4,1978,0,697000.0
7,98125,47.719,-122.321,970,1730,5922,6128,970,0,3,1.0,1.5,0,0,3,1949,0,354950.0
8,98198,47.4005,-122.311,3238,3056,9112,9668,1678,1560,4,2.5,1.0,0,2,4,1979,0,355425.0
7,98038,47.3617,-122.052,1350,1370,7686,7686,1350,0,3,1.75,1.0,0,0,3,1987,0,261000.0
8,98102,47.6408,-122.327,1420,1500,991,1301,1040,380,3,3.0,2.0,0,0,3,2005,0,615000.0
7,98136,47.5513,-122.394,840,1310,7020,7072,840,0,2,1.0,1.5,0,0,4,1943,0,450600.0
8,98031,47.4184,-122.18,1830,1830,6360,6596,1830,0,4,2.5,2.0,0,0,3,1994,0,284000.0
11,98052,47.7149,-122.099,4750,3300,62365,31866,4750,0,4,3.25,2.0,0,0,3,1988,0,1122500.0
6,98002,47.2888,-122.221,1310,1010,7314,7314,1310,0,3,1.75,1.0,0,0,5,1960,0,237950.0
7,98006,47.5683,-122.177,1920,1820,9500,10091,1470,450,4,1.75,1.0,0,0,4,1966,0,719521.0
7,98059,47.483,-122.164,2360,1650,12744,8625,2360,0,3,2.0,2.0,0,0,5,1964,0,435000.0
7,98032,47.3743,-122.295,1820,1810,13600,11970,1120,700,4,1.75,1.5,0,0,3,1959,0,268500.0
7,98004,47.6276,-122.205,1700,2100,8534,10443,1700,0,3,1.75,1.0,0,0,4,1953,0,985000.0
7,98118,47.5669,-122.283,1030,1510,6000,5000,1030,0,2,1.0,1.0,0,0,3,1925,0,305000.0
7,98155,47.7682,-122.284,2550,2080,19017,21100,1300,1250,4,2.5,1.0,0,0,4,1961,0,460000.0
7,98056,47.4922,-122.178,1800,1230,7650,7650,1800,0,3,1.0,1.0,0,0,5,1957,0,265000.0
7,98010,47.3458,-121.948,1470,1810,70800,72337,1470,0,4,1.5,1.0,0,0,3,1976,0,325000.0
8,98055,47.4862,-122.224,1830,2140,11788,11964,1430,400,3,1.75,1.0,0,1,3,1958,0,373000.0
7,98003,47.2857,-122.3,1590,1590,7748,7606,1590,0,3,2.25,2.0,0,0,4,1991,0,263000.0
8,98004,47.6011,-122.192,1610,1930,8976,8976,1610,0,4,2.0,1.0,0,0,4,1966,0,650000.0
7,98070,47.359,-122.452,1946,1460,17786,16661,1946,0,4,3.25,2.0,0,1,4,1990,0,485000.0
7,98122,47.6078,-122.291,1080,2230,3600,4500,1080,0,2,1.0,1.0,0,0,3,1922,0,429000.0
8,98092,47.3122,-122.191,2180,2050,8240,7590,1220,960,5,2.5,1.0,0,0,4,1977,0,289999.0
7,98053,47.6829,-122.06,1230,1380,9660,10125,1230,0,3,1.0,1.0,0,0,3,1968,0,322000.0
7,98092,47.2966,-122.19,1180,1800,8058,9348,1180,0,4,1.5,1.0,0,0,5,1969,0,220000.0
10,98052,47.6944,-122.102,2870,2840,13695,8472,2870,0,3,2.5,2.0,0,0,3,1991,0,872750.0
6,98070,47.4208,-122.445,1210,1880,103237,40510,1210,0,3,1.0,1.0,0,0,2,1918,1960,160000.0
9,98028,47.7604,-122.235,2830,2500,5788,5802,2830,0,3,2.5,2.0,0,0,3,2001,0,590000.0
7,98125,47.7023,-122.276,1430,2320,12092,10800,1430,0,2,1.0,1.0,0,0,4,1938,0,460000.0
7,98144,47.5976,-122.295,1270,1490,6600,3600,1270,0,3,1.75,1.5,0,0,5,1903,0,449000.0
7,98034,47.7296,-122.232,1440,1460,8560,7560,1440,0,3,1.75,1.0,0,0,4,1979,0,410000.0
8,98034,47.7315,-122.224,3000,1930,8645,8866,3000,0,4,2.5,2.0,0,0,3,1985,0,490000.0
8,98052,47.6393,-122.097,4640,3140,22703,14200,2860,1780,5,4.25,2.0,1,4,5,1952,0,2200000.0
8,98117,47.6847,-122.372,1440,1640,4300,4500,1440,0,3,1.0,1.5,0,0,3,1929,0,600000.0
6,98133,47.7234,-122.333,930,1300,7129,8075,930,0,1,1.0,1.0,0,0,3,1948,0,210000.0
7,98022,47.1923,-122.014,1760,1910,9732,9231,1760,0,3,2.0,1.0,0,0,3,1996,0,314950.0
7,98003,47.346,-122.315,1450,1910,9333,7701,1450,0,3,2.0,2.0,0,0,4,1972,0,245000.0
7,98059,47.4913,-122.152,2340,2190,5670,4869,2340,0,5,2.5,2.0,0,0,3,2009,0,392000.0
9,98117,47.6838,-122.4,2540,2190,4750,4750,1840,700,3,2.0,1.5,0,0,5,1930,0,845000.0
6,98106,47.5297,-122.349,1840,1170,4760,5950,1080,760,4,2.0,1.5,0,0,4,1929,0,433000.0
7,98001,47.2653,-122.285,1560,1510,4800,12240,1560,0,3,2.5,2.0,0,0,4,1974,0,239950.0
6,98115,47.6976,-122.288,1680,1830,8367,6720,840,840,2,1.75,1.0,0,0,3,1914,0,334000.0
7,98002,47.3117,-122.208,1660,1500,8738,8466,1080,580,3,1.5,1.0,0,0,4,1959,0,235000.0
7,98022,47.1941,-121.979,1740,2380,5757,5647,1740,0,3,2.75,1.0,0,0,3,2010,0,275000.0
8,98074,47.6233,-122.046,1920,1950,9672,10125,1920,0,3,2.25,2.0,0,0,4,1984,0,345000.0
7,98029,47.5471,-121.996,1050,1240,2699,2671,1050,0,2,1.0,1.0,0,0,3,2005,0,310000.0
7,98055,47.4733,-122.189,1560,1660,4100,4400,1560,0,3,2.5,2.0,0,0,3,1985,0,303000.0
7,98033,47.6632,-122.201,2610,2570,11290,9125,1630,980,3,2.75,1.0,0,0,3,1985,0,757000.0
11,98075,47.5985,-122.026,4120,4390,14021,14684,4120,0,4,3.0,2.0,0,0,3,2005,0,1300000.0
7,98065,47.5361,-121.871,2420,2420,7307,5577,2420,0,3,2.5,2.0,0,0,3,1998,0,482000.0
9,98074,47.6027,-122.043,3190,3240,49137,53143,3190,0,3,2.5,2.0,0,0,3,1988,0,760750.0
7,98178,47.498,-122.222,1010,1290,6000,6000,1010,0,2,1.5,1.0,0,0,4,1923,0,269000.0
9,98027,47.5396,-121.998,2900,3200,5901,5775,2900,0,5,2.5,2.0,0,0,3,2006,0,808900.0
8,98122,47.6053,-122.306,1880,1740,1341,1883,1650,230,4,3.5,3.0,0,0,3,2007,0,545000.0
7,98034,47.7285,-122.24,1450,1450,8400,7440,1450,0,4,2.0,1.5,0,0,4,1962,0,440000.0
7,98042,47.3729,-122.115,1150,1330,8690,7040,1150,0,3,1.75,1.0,0,0,4,1977,0,166600.0
7,98155,47.7693,-122.32,1210,1210,7649,6760,1210,0,3,1.0,1.0,0,0,4,1956,0,310000.0
7,98038,47.3826,-122.028,1700,2190,6698,7346,1700,0,3,2.5,2.0,0,0,3,1997,0,335000.0
8,98027,47.5644,-122.093,1940,1880,3211,3078,1940,0,3,2.5,2.0,0,0,3,2009,0,555000.0
8,98006,47.5444,-122.165,2170,2170,9665,12054,1300,870,4,2.25,1.0,0,0,4,1976,0,488800.0
8,98115,47.6753,-122.278,2260,2240,6600,6600,1220,1040,4,1.75,1.0,0,0,5,1948,0,864000.0
8,98122,47.6034,-122.309,1550,1490,1233,1539,1160,390,3,3.5,2.0,0,0,3,2005,0,530000.0
8,98023,47.2779,-122.347,1690,2550,5171,5025,1690,0,3,2.5,2.0,0,0,3,2003,0,277500.0
10,98144,47.5996,-122.288,2550,2030,7200,3500,2550,0,3,2.5,2.0,0,2,3,1981,2013,1400000.0
7,98005,47.6045,-122.169,2250,1960,7245,7245,1250,1000,4,3.0,1.0,0,0,4,1963,0,735000.0
7,98034,47.7226,-122.219,1520,1420,7700,7674,820,700,3,1.75,1.0,0,0,3,1969,0,460000.0
9,98092,47.3382,-122.196,3150,2210,67518,32391,2250,900,4,2.75,1.0,0,0,4,1965,0,370000.0
9,98115,47.6961,-122.316,3100,1240,7250,6670,3100,0,4,2.5,2.0,0,0,3,2010,0,967000.0
7,98126,47.5742,-122.379,1850,1850,4945,4950,1850,0,2,1.5,1.5,0,2,4,1907,1969,700000.0
7,98034,47.7214,-122.227,2270,1920,8196,10122,1150,1120,4,2.25,1.0,0,0,5,1963,0,500000.0
8,98133,47.7125,-122.332,2240,2010,9385,9000,2240,0,4,2.5,2.0,0,0,3,1991,0,590000.0
7,98108,47.5571,-122.299,2070,2070,5432,5505,1370,700,2,1.5,2.0,0,0,3,1951,0,500000.0
7,98001,47.3413,-122.28,1610,1450,7392,7392,1610,0,3,1.75,1.0,0,0,4,1964,0,160000.0
6,98126,47.5286,-122.376,620,620,4760,4760,620,0,2,1.0,1.0,0,0,3,1941,0,265000.0
7,98118,47.5474,-122.291,2020,1720,6720,6720,1010,1010,2,1.0,1.0,0,0,3,1948,0,355000.0
10,98040,47.5323,-122.237,4050,3600,18827,25120,2150,1900,5,4.25,1.0,0,2,4,1979,0,1380000.0
8,98077,47.7644,-122.072,2380,2790,36446,40005,2380,0,4,2.25,2.0,0,0,4,1977,0,570000.0
9,98006,47.5463,-122.192,3300,2540,7860,9920,2410,890,5,3.5,2.0,0,0,3,2001,0,789888.0
7,98117,47.6805,-122.385,2880,1820,5100,5100,2080,800,3,2.0,1.5,0,0,4,1926,0,660000.0
8,98075,47.5952,-122.051,2340,2210,16500,15251,1500,840,3,2.75,1.0,0,0,4,1972,0,563000.0
7,98028,47.7507,-122.237,1160,1800,36831,15640,1160,0,3,1.0,1.0,0,0,3,1938,0,450000.0
7,98198,47.4132,-122.328,2680,1920,8062,8600,1530,1150,4,2.5,1.0,0,3,4,1967,0,470000.0
8,98033,47.6669,-122.179,1970,2500,10548,8548,1300,670,3,1.75,1.0,0,0,4,1973,0,678700.0
8,98112,47.6196,-122.298,1400,1540,1657,2275,1060,340,3,2.0,2.0,0,0,3,2004,0,570000.0
8,98001,47.2599,-122.283,2303,2303,3680,3760,2303,0,4,2.5,2.0,0,0,3,2013,0,329995.0
7,98023,47.3201,-122.398,1400,1280,9690,9600,1400,0,3,1.0,1.0,0,0,3,1969,0,128000.0
8,98038,47.3527,-121.999,2390,2390,4639,4521,2390,0,4,2.5,2.0,0,0,3,2006,0,278226.0
9,98075,47.5756,-122.071,3560,3560,6786,5886,2930,630,4,2.5,2.0,0,0,3,2014,0,907687.0
7,98125,47.7297,-122.327,1220,1990,10170,9064,980,240,2,1.0,1.0,0,0,3,1948,0,443000.0
7,98003,47.2741,-122.301,910,1470,10575,10425,910,0,3,1.0,1.0,0,0,4,1968,0,190000.0
7,98117,47.6842,-122.393,1480,1310,4080,4080,1050,430,2,1.0,1.0,0,0,3,1949,0,778100.0
7,98028,47.7635,-122.262,1520,1670,10798,9876,1520,0,3,1.0,1.0,0,0,3,1953,0,375000.0
7,98118,47.5318,-122.286,2590,1800,18224,7080,2000,590,4,1.0,1.5,0,0,4,1911,0,470000.0
9,98053,47.6303,-121.99,2470,2440,33305,33305,2470,0,4,2.5,2.0,0,0,3,1993,0,633100.0
7,98003,47.3467,-122.304,1580,1550,8000,8000,1040,540,4,2.0,1.0,0,0,3,1967,0,245000.0
7,98033,47.697,-122.199,1710,1710,10959,10498,1030,680,3,2.0,1.0,0,0,4,1981,0,488500.0
8,98042,47.3492,-122.152,3010,3010,5701,5772,3010,0,4,2.5,2.0,0,0,3,2003,0,359950.0
8,98019,47.7277,-121.958,2890,3020,13104,9300,2890,0,5,2.5,2.0,0,0,3,2006,0,518000.0
8,98126,47.543,-122.372,1850,1850,2340,2340,1850,0,4,2.25,2.5,0,0,3,2014,0,496800.0
7,98008,47.6034,-122.122,1110,1490,12150,8200,1110,0,3,1.0,1.0,0,0,4,1957,0,416000.0
8,98052,47.6518,-122.123,2370,2370,9360,9720,2370,0,4,2.25,2.0,0,0,4,1979,0,684680.0
12,98033,47.6491,-122.201,4510,2200,12873,8528,4510,0,4,4.5,2.0,0,2,3,1998,0,1815000.0
7,98188,47.4678,-122.294,1660,1640,7184,7200,1110,550,4,2.25,1.0,0,0,3,1963,0,277500.0
7,98001,47.3259,-122.289,1540,1820,37950,24375,1090,450,3,1.0,1.0,0,0,4,1959,0,429000.0
9,98052,47.6712,-122.142,2160,3060,9888,7829,2160,0,3,2.5,2.0,0,0,4,1989,0,733000.0
11,98122,47.6019,-122.29,2400,1910,6653,6653,2400,0,3,1.25,3.0,0,2,3,1992,0,1388000.0
7,98108,47.559,-122.298,1720,1760,5525,5525,960,760,3,2.0,1.0,0,2,5,1941,0,500000.0
6,98024,47.5651,-121.89,1540,1090,10400,7500,1540,0,3,1.75,1.0,0,0,3,1977,0,340000.0
8,98056,47.527,-122.173,2180,2440,9722,9722,2180,0,3,2.5,2.0,0,0,3,1994,0,515700.0
12,98006,47.5518,-122.107,4410,4090,12426,12127,3420,990,4,3.5,2.0,0,2,3,1996,0,1500000.0
5,98027,47.5271,-122.036,1400,1250,5662,14375,1400,0,3,1.0,1.5,0,0,5,1920,0,343000.0
7,98107,47.6736,-122.39,1360,1960,2746,2746,1360,0,4,2.0,1.5,0,0,3,1945,2011,507000.0
8,98052,47.7043,-122.122,2970,2810,5050,4998,2970,0,4,2.5,2.0,0,0,3,2014,0,855169.0
7,98144,47.5817,-122.291,2840,2200,5000,5000,1620,1220,5,2.5,1.0,0,0,4,1913,0,739000.0
8,98052,47.6389,-122.102,1570,1760,10939,10200,1200,370,3,1.75,1.0,0,0,3,1974,0,515000.0
7,98034,47.7221,-122.162,1520,1540,5649,5000,1520,0,3,2.5,2.0,0,0,4,1989,0,375000.0
7,98024,47.5695,-121.902,1320,1160,9675,9675,1320,0,3,1.75,1.5,0,0,4,1970,0,330000.0
8,98146,47.4871,-122.36,2420,2540,10285,9900,1700,720,4,2.5,1.0,0,4,3,1958,0,760000.0
7,98103,47.6711,-122.331,1560,1890,4080,4080,1560,0,4,1.0,1.5,0,0,3,1923,0,627500.0
10,98074,47.6338,-122.063,3230,3230,7639,7772,3230,0,3,3.25,2.0,0,0,3,1999,0,817500.0
6,98106,47.5435,-122.359,1300,1210,20812,17340,1300,0,3,1.0,1.0,0,0,3,1927,0,300000.0
7,98008,47.6294,-122.116,2240,1540,9886,8040,2240,0,4,1.75,1.5,0,0,4,1965,0,500000.0
8,98042,47.3777,-122.165,1940,2030,14952,10450,1940,0,3,2.5,2.0,0,0,3,1994,0,297000.0
8,98103,47.6558,-122.348,1410,1350,1197,2512,1410,0,3,1.75,3.0,0,0,3,2012,0,500000.0
12,98177,47.7469,-122.378,3860,4410,67953,128066,3860,0,4,4.0,2.0,0,2,4,1927,0,1755000.0
7,98001,47.3002,-122.282,3597,3193,4972,6000,3597,0,5,2.5,2.0,0,0,3,2006,0,330000.0
8,98144,47.588,-122.304,1340,1340,1402,1213,1120,220,2,1.5,2.0,0,0,3,2008,0,390000.0
8,98038,47.3773,-122.029,2340,2420,5420,6252,2340,0,4,2.5,2.0,0,0,3,2003,0,354000.0
8,98116,47.5866,-122.389,2650,1690,4316,5625,1520,1130,4,2.5,1.5,0,0,3,1905,2013,705000.0
7,98155,47.7465,-122.326,1300,1530,8879,6960,920,380,3,1.0,1.0,0,0,3,1950,0,325000.0
7,98119,47.6452,-122.373,2520,1800,5401,5036,1360,1160,3,2.75,1.0,0,0,4,1946,0,750000.0
8,98053,47.6465,-122.024,2580,2580,214315,70131,2580,0,3,2.5,1.5,0,0,3,1946,1986,400000.0
8,98103,47.6864,-122.345,1460,1320,2610,3000,1460,0,3,2.0,2.0,0,0,3,1987,0,444000.0
7,98002,47.3109,-122.229,2420,1070,8700,4804,2420,0,4,2.75,1.5,0,0,4,1914,0,279950.0
12,98006,47.5521,-122.115,4560,4060,16643,15177,2230,2330,4,3.5,1.0,0,3,3,1995,0,1200000.0
